id_rete,input_json,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_firmatario,ruolo_testo,comune_soggetto,stato_osservazione,fonte_territorializzazione
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Manciano,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Manciano,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Massa Marittima,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Massa Marittima,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Monte Argentario,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Monte Argentario,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Monterotondo Marittimo,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Monterotondo Marittimo,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Montieri,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Montieri,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Orbetello,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Orbetello,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Pitigliano,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Pitigliano,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Scansano,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Scansano,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Scarlino,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Scarlino,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Comune di Sorano,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Sorano,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Unione dei comuni Montani Amiata Grossetana,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Firenze,Procura della Repubblica per i Minorenni di Firenze,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Firenze,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Firenze,Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,0,0,nan,Firenze,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Firenze,Procura Generale della Repubblica presso la Corte d'Appello di Firenze,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Firenze,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Liguria,Genova,Procura Generale presso la Corte d'Appello di Genova,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Genova,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Massa-Carrara,Procura della Repubblica presso il Tribunale di Massa,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Massa,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,nan,Procure della Repubblica presso il Tribunale del Distretto,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,nan,Polizia provinciale,Polizia provinciale,Province/Città metropolitane,0,0,0,nan,nan,valido_localizzato,nome
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Provincia di Grosseto,Province/Città metropolitane,Province/Città metropolitane,0,1,0,attore,Grosseto,valido_localizzato,json
09_GROSSETO 2022 fpdf.txt,09_risultati_enriched_2.4.json,09_GROSSETO 2022 fpdf.txt,GROSSETO 2022 fpdf,Toscana,Grosseto,Azienda USL n.9 di Grosseto,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,Grosseto,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Consigliera di Parità della Provincia di Livorno,Organismi di parità,Altri attori istituzionali / professionali,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Firenze,Università degli Studi di Firenze,Università,Altri attori istituzionali / professionali,0,1,0,attore,Firenze,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Filiale di Livorno della Banca d'Italia,Altro,Altro,0,1,0,attore,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,nan,Osservatorio Sociale Regionale,Altro,Altro,0,0,0,nan,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Associazione LUI APS,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Associazione Psicosfera,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Associazione Randi APS,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Ippogrifo APS,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Comune di Livorno,Comuni,Enti territoriali / servizi comunali,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,nan,Comando Polizia Municipale,Polizia Municipale,Enti territoriali / servizi comunali,0,1,0,attore,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Comando Provinciale Carabinieri di Livorno,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Prefettura di Livorno - Ufficio Territoriale del Governo,Prefettura,Giustizia e forze dell'ordine,0,1,0,attore,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Tribunale di Livorno,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Questura di Livorno,Questura,Giustizia e forze dell'ordine,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Provincia di Livorno,Province/Città metropolitane,Province/Città metropolitane,0,1,0,attore,Livorno,valido_localizzato,json
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,nan,Azienda USL Toscana Nord Ovest (AUSL TNO,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,nan,ARTI Servizi per il Lavoro di GR-LI,Servizi per l'impiego,Sanità e servizi territoriali,0,1,0,attore,nan,valido_localizzato,nome
09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,09_risultati_enriched_2.4.json,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO,Toscana,Livorno,Centro per l'Impiego di Livorno,Servizi per l'impiego,Sanità e servizi territoriali,0,1,0,attore,Livorno,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Consigliera di Parità di Lucca,Organismi di parità,Altri attori istituzionali / professionali,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Ufficio Scolastico Provinciale di Lucca,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Conferenza dei Sindaci ASL 2 zona Piana di Lucca,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,nan,Conferenza dei Sindaci ASL 2 zona Valle del Serchio,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,nan,Conferenza del Sindaci ASL 12 zona Versilia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,nan,Associazioni del Terzo Settore,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Arma dei Carabinieri-Comando provinciale di Lucca,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Prefettura di Lucca,Prefettura,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Questura di Lucca,Questura,Giustizia e forze dell'ordine,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,Provincia di Lucca,Province/Città metropolitane,Province/Città metropolitane,1,1,1,attore|firmatario|soggetto_proponente,Lucca,valido_localizzato,json
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,nan,ASL 12 Versilia,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_LUCCA PROV.txt,09_risultati_enriched_2.4.json,09_LUCCA PROV.txt,LUCCA PROV,Toscana,Lucca,ASL 2 Lucca,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,1,attore|firmatario,Lucca,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Consigliera di Parità della Provincia di Pisa,Organismi di parità,Altri attori istituzionali / professionali,1,1,1,attore|firmatario|soggetto_proponente,Pisa,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,Scuole/Ufficio scolastico provinciale e regionale,Altri attori istituzionali / professionali,1,1,1,attore|firmatario|soggetto_proponente,Pisa,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Università degli Studi di Pisa,Università,Altri attori istituzionali / professionali,0,1,1,attore|firmatario,Pisa,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Magistratura di Sorveglianza,Altro,Altro,0,0,0,nan,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Società della Salute Zona Alta Valdicecina-Valdera,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Società della Salute Zona Empolese Valdarno Valdelsa,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Società della Salute Zona Pisana,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Ambiti socio-sanitari,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Nuovo Maschile. Uomini liberi dalla violenza,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Associazionismo,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,AIED,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,nan,valido_localizzato,nome
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Arnera Società Cooperativa Sociale,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Pontedera,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Associazione Donne In Movimento,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Pisa,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Associazione Eunice,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Pontedera,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Associazione Le Amiche di Mafalda,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Pomarance,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Associazione Casa della donna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Pisa,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Associazione Frida,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,San Miniato,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Bientina,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Bientina,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Buti,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Buti,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Calci,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Calci,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Calcinaia,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Calcinaia,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Capannoli,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Capannoli,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Casale Marittimo,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Casale Marittimo,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Casciana Terme-Lari,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Casciana Terme-Lari,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Cascina,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Cascina,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Castelfranco di Sotto,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Castelfranco di Sotto,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Castellina Marittima,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Castellina Marittima,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Comune di Castelnuovo Val di Cecina,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Castelnuovo Val di Cecina,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Chianni,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Chianni,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Crespina-Lorenzana,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Crespina-Lorenzana,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Fauglia,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Fauglia,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Guardistallo,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Guardistallo,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Lajatico,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Lajatico,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Montecatini Val Di Cecina,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Montecatini Val Di Cecina,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Montescudaio,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Montescudaio,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Monteverdi Marittimo,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Monteverdi Marittimo,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,nan,Comune di Montopoli Valdarno,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Montopoli Valdarno,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Orciano Pisano,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Orciano Pisano,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Palaia,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Palaia,valido_localizzato,json
09_PISA PREF E PROV.txt,09_risultati_enriched_2.4.json,09_PISA PREF E PROV.txt,PISA PREF E PROV,Toscana,Pisa,Comune di Peccioli,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Peccioli,valido_localizzato,json
